VA1,VM1,Sigma1,PM1,VA2,VM2,Sigma2,PM2,StatisticDataT2,L2
0.324855119,0.449357003,1.710153103,278,4.638810158,4.969981194,4.87754631,141,0.051003933,237.4299927
0.324805856,0.440559536,1.705931544,277,4.648970127,4.966638565,4.921813488,148,0.05099988,237.9599609
0.324956805,0.453336537,1.710572124,277,4.636048317,4.983207703,5.561846256,140,0.051995993,242.0499878
0.324875176,0.446105719,1.713060498,276,4.69243145,5.013349533,4.432264328,156,0.051000118,240.210022
0.325013995,0.449432135,1.71942687,281,4.510249615,4.915058136,9.141738892,95,0.052999973,239.8800049
0.324990213,0.449410528,1.710314274,278,4.487754822,4.926644802,11.81738091,84,0.052999973,238.6099854
0.324954689,0.440586984,1.70848906,279,4.58862257,4.95663166,6.56635046,123,0.051995993,239.5199585
0.324976325,0.443326056,1.699203014,280,4.607606888,4.968394279,6.020269394,127,0.051995993,240.5400391
0.325104713,0.44652319,1.70951128,280,4.637570381,5.000001907,5.988997459,138,0.052004099,242.1699829
0.325045198,0.439998597,1.7097013,280,4.643719673,4.995312214,5.712244511,134,0.051002026,237.7199707
0.325077623,0.44330442,1.706637979,280,4.656999588,4.990048409,5.164891243,144,0.05099988,238.4100342
0.325287223,0.439990014,1.702712059,279,4.656451702,4.993289948,5.181289196,143,0.051001072,238.3800049
0.325218588,0.453395247,1.714031458,279,4.653250694,4.973367214,5.252256393,145,0.051000118,238.2200317
0.325214148,0.446662873,1.715843678,277,4.664849281,4.973392487,4.958093166,145,0.051001072,238.8199463
0.325208932,0.446661562,1.721585989,278,4.652163982,4.988023758,5.217075348,147,0.050997019,238.1599731
0.325354815,0.446663678,1.717732668,280,4.640026569,4.950041294,4.982113838,141,0.051004887,237.5200195
0.325289577,0.450149268,1.717338562,279,4.636300087,4.973824501,5.045302391,139,0.05099988,237.3199463
0.325242549,0.446661294,1.716390967,277,4.658026695,4.988111496,5.244236469,146,0.051003933,238.4899902
0.325258225,0.446672261,1.739766359,277,4.617526531,4.963416576,5.155485153,137,0.051996946,241.039978
0.325170785,0.443326831,1.708414793,278,4.667027473,4.990068913,5.40210247,150,0.050998926,238.9500122
0.325121284,0.440142959,1.712108135,278,4.674290657,4.988063335,5.366769314,151,0.05099988,239.3400269
0.325332582,0.446680158,1.713901758,276,4.666142464,4.981897831,5.091497421,144,0.051000118,238.8900146
0.325311869,0.446671456,1.719338536,278,4.669765949,4.989619255,4.95757103,148,0.05099988,239.0800171
0.325359553,0.446069151,1.715621829,280,4.62522459,4.936684608,4.676632404,136,0.051000118,236.7000122
0.325257093,0.443334639,1.718464375,279,4.60433197,4.953714848,5.649730206,129,0.051995993,240.3400269
0.325429797,0.443319231,1.71095407,279,4.63677454,4.96327734,4.993728161,142,0.050997019,237.3299561
0.3253676,0.440560311,1.707585454,278,4.606266975,4.960483074,5.825764656,130,0.052003145,240.4500122
0.325402677,0.449881941,1.722367406,279,4.65306139,4.996910095,5.566207409,128,0.05099988,238.1900024
0.325397551,0.446663946,1.720650196,279,4.64422226,4.973310471,5.099799633,137,0.051000118,237.7399902
0.325337559,0.446078807,1.721068382,279,4.65000248,4.994882107,5.438314915,136,0.05099988,238.039978
0.325030208,0.443337023,1.664084792,277,4.619633675,4.996710777,6.587643147,114,0.051999807,241.1599731
0.32532841,0.442890614,1.719330788,280,4.643440247,4.968544006,5.003744125,136,0.050997972,237.6699829
0.325413913,0.44003436,1.709451556,279,4.639858246,4.955091,4.937372684,138,0.051003933,237.4900513
0.325087994,0.446705103,1.666436076,279,4.651751995,5.008001328,5.371890545,129,0.051000118,238.0899658
0.325516433,0.446663678,1.723282695,279,4.617586136,4.963083267,5.910799026,131,0.052000046,241.0700073
0.325026512,0.443315715,1.667348146,276,4.646633148,4.993607044,5.241112232,133,0.051000118,237.8400269
0.325081706,0.446652949,1.666386485,279,4.645483971,4.974896908,5.006683826,136,0.050998926,237.7399902
0.324969143,0.436799407,1.654191017,277,4.674999237,4.980019093,4.669967651,145,0.051002979,239.3200073
0.32508558,0.439999402,1.664665699,276,4.653455734,4.976602077,4.789103985,134,0.051004171,238.1799927
0.325059563,0.439816922,1.666034102,276,4.653452873,4.988210678,4.862276554,134,0.051002026,238.1799927
0.325049579,0.44347322,1.669285297,279,4.643620014,4.985144615,5.056328773,135,0.051005125,237.6700439
0.325190574,0.446673036,1.662483692,280,4.642943382,4.993188381,5.666497707,138,0.052000046,242.4200439
0.325041503,0.44003436,1.650733829,276,4.647037506,4.980003834,4.846205235,132,0.050996065,237.8399658
0.325206846,0.443369001,1.663169146,279,4.663518906,4.976734161,4.879397869,142,0.051003933,238.75
0.325148046,0.446662873,1.656909466,276,4.652113914,4.996774673,4.822369099,134,0.051003933,238.0999756
0.325168639,0.44724679,1.673643827,280,4.646709919,4.976938248,5.067329884,145,0.052000046,242.6000366
0.325021058,0.442890614,1.680217505,276,4.673698902,5.001682758,4.755916595,142,0.050996065,239.2399902
0.325119972,0.446697831,1.670084,278,4.643442154,4.998070717,5.611868858,138,0.052000046,242.4500122
0.325140506,0.446689099,1.674759388,280,4.643620014,4.996859074,5.553094387,137,0.051996946,242.4400024
0.325139403,0.442792505,1.671258926,279,4.648600101,4.986905575,5.244226933,140,0.051998138,242.7099609
0.325082183,0.446662873,1.665999413,277,4.64104557,5.010176182,5.427882671,130,0.051998138,242.2700195
0.32513082,0.442726612,1.678508162,276,4.611945152,4.953299522,5.169311047,127,0.051996231,240.7199707
0.325017989,0.439396143,1.665417433,278,4.657593727,4.971538067,4.784358978,147,0.051002979,238.3900146
0.325083494,0.439536661,1.687021732,276,4.596528053,4.923240662,4.934059143,126,0.051997185,239.8899536
0.325041026,0.439998597,1.667535782,278,4.615972042,4.950084686,5.328793049,126,0.051999807,240.9200439
0.325062573,0.436654806,1.661715388,276,4.609597206,4.948403358,5.562712669,125,0.051999807,240.5999756
0.325200617,0.449225336,1.669844031,277,4.627651215,4.991717339,5.669608593,125,0.052003145,241.5800171
0.325124174,0.449997336,1.673241735,277,4.630353451,4.959927559,4.994226933,135,0.052003145,241.710022
0.325082719,0.436200619,1.674326777,276,4.643035889,4.948567867,4.456691742,142,0.050997019,237.6099854
0.325192899,0.443796337,1.666045189,276,4.639455795,4.954838276,4.618593216,138,0.051000118,237.4200439
0.325073302,0.439999372,1.661866069,279,4.650675774,4.950398445,4.686182499,143,0.05099988,238.039978
0.325160652,0.443337023,1.66229558,278,4.636210918,4.95335865,4.771326065,136,0.050998926,237.2700195
0.325264126,0.446802855,1.665901542,275,4.621359348,4.970068455,5.528604031,126,0.052001953,241.2199707
0.32521975,0.446661294,1.664313793,278,4.655914783,4.981557846,4.85918808,136,0.050996065,238.289978
0.32524544,0.443330914,1.669830084,263,4.606786251,4.944663525,4.850003719,122,0.052000046,240.3999634
0.325068593,0.43666175,1.657355666,276,4.639490128,4.963321209,4.861521721,133,0.050996065,237.4199829
0.325204968,0.440419465,1.664815903,277,4.632397652,4.946974277,4.616358757,137,0.051002979,237.0499878
0.32514599,0.443326056,1.677964807,275,4.59304285,4.953353882,6.113382816,116,0.051996946,239.6599731
0.325039446,0.443920404,1.670870304,278,4.594067097,4.933264256,5.762969971,118,0.051998854,239.7399902
0.325107902,0.443358779,1.672098875,278,4.658442497,4.979951382,4.60199976,139,0.051000118,238.4400024
0.325057328,0.439999372,1.658931971,278,4.663521767,4.960031509,4.624909878,143,0.051002026,238.7099609
0.325036198,0.443329394,1.662191868,278,4.657819271,4.966855526,4.664432526,145,0.05099988,238.3599854
0.325052321,0.443326056,1.657561421,277,4.658227444,4.966650963,4.489321709,147,0.050998926,238.4199829
0.325154245,0.439843416,1.665591121,278,4.617549419,4.953351021,5.553266048,126,0.051998138,241.0200195
0.325117975,0.439575225,1.662343979,277,4.619316578,4.961708069,5.84195137,127,0.052004814,241.1599731
0.325072616,0.439850569,1.658403754,278,4.67411232,4.993314743,4.726652622,150,0.051000118,239.2700195
0.325051874,0.437259525,1.668467522,278,4.66271162,4.983504295,4.634357929,145,0.051003933,238.6799927
0.325076818,0.436837554,1.67161274,277,4.664418221,4.971933365,4.899656773,144,0.05099988,238.75
0.325050831,0.439406455,1.671570659,278,4.667525768,5.010434628,5.270219803,141,0.05099988,238.960022
0.325380564,0.446078509,1.667991281,264,4.647579193,4.946801186,4.161558628,137,0.050997972,237.8299561
0.325289547,0.447244525,1.674664497,276,4.645682335,4.993446827,5.560634136,137,0.051999807,242.5799561
0.325089365,0.440000176,1.665049076,276,4.664173603,4.979964256,4.814864635,141,0.051002979,238.75
0.325409919,0.443333834,1.65994215,278,4.668011665,4.969976902,4.743329048,147,0.051004171,238.9500122
0.325078994,0.436659634,1.654330373,278,4.637593746,4.970487118,5.789484024,129,0.052000046,242.1199951
0.325105578,0.439525694,1.656624794,279,4.664270878,4.994880676,5.114873886,142,0.051000118,238.7399902
0.325350732,0.446663678,1.666033387,277,4.639646053,4.976564884,5.448113441,133,0.052004099,242.2299805
0.325278103,0.443920106,1.669358611,277,4.651194572,5.020387173,5.789991856,133,0.051996231,242.8500366
0.325406849,0.440276682,1.71336484,279,4.638319016,4.96009779,4.821824074,134,0.050995827,237.4000244
0.324992329,0.436663359,1.660505414,279,4.628948212,4.959864616,5.291051388,140,0.051999807,241.6300049
0.32548508,0.450583607,1.716997504,279,4.631048203,5.00655508,5.998671532,134,0.052004099,241.8200073
0.325468004,0.450137347,1.716644526,278,4.639108658,4.973405838,5.106074333,148,0.05200386,242.210022
0.325032622,0.43998763,1.653196096,275,4.66751194,4.979954243,4.508651733,142,0.050997019,238.8900146
0.324945569,0.447118729,1.663487434,275,4.652081013,4.976657867,4.761582851,143,0.051000118,238.1300049
0.324888974,0.436662555,1.657347202,277,4.638349056,4.973270893,5.518751144,136,0.052000046,242.1799927
0.325385302,0.436810523,1.708670378,278,4.637056351,4.966712952,5.012800694,143,0.051002979,237.3500366
0.325058788,0.436663359,1.655836344,278,4.633732796,5.000193596,5.742936134,132,0.05200386,241.9199829
0.325036585,0.439989209,1.657825589,279,4.636302471,4.963237286,5.359406948,130,0.051995993,242.039978
0.325570345,0.449333876,1.720299602,279,4.613854408,4.953435898,5.918879032,128,0.052002907,240.8600464
0.325087219,0.446660489,1.672749758,277,4.645359516,4.968410969,4.794946671,136,0.051003933,237.7600098
0.325494349,0.446031153,1.719010592,278,4.636717796,4.996931553,5.903428078,133,0.052000999,242.1299438
0.325501323,0.450003386,1.714289904,278,4.624647141,4.966687679,5.456877708,134,0.051999807,241.4199829
0.325373471,0.439993709,1.709611297,279,4.66332674,5.000010014,4.893915653,142,0.050998926,238.710022
0.32554087,0.449996531,1.717785716,278,4.665880203,4.990303516,5.074487686,146,0.051000118,238.8800049
0.325605035,0.453324944,1.723319173,280,4.666480064,4.988564968,5.01012373,151,0.051000118,238.8900146
0.325489789,0.446800441,1.717506528,280,4.64124155,4.986650467,5.622084141,138,0.051999807,242.3500366
0.324991137,0.443883598,1.709614992,280,4.711474895,5.010005951,5.471535683,182,0.05099988,241.289978
0.324941486,0.443335414,1.715191126,278,4.650535107,4.993402481,5.609242439,139,0.05099988,238.1099854
0.324980497,0.443323642,1.667466164,278,4.678985119,5.00663662,4.760336876,146,0.051000118,239.5199585
0.325019419,0.439847082,1.658178091,276,4.677012444,4.98005867,4.495728016,151,0.05099988,239.4299927
0.324977994,0.436851144,1.647038817,276,4.638646603,4.986623287,5.490339279,134,0.052004099,242.2000122
0.325074524,0.442757547,1.676103473,278,4.667574406,4.994898796,4.918301582,140,0.05099988,238.9200439
0.325435549,0.450035095,1.722014785,279,4.647677898,4.99848938,5.848125935,136,0.052004099,242.6900024
0.325076461,0.446660489,1.669549108,279,4.665066242,5.003630161,4.897164345,142,0.050998926,238.7800293
0.325066298,0.440011561,1.654622912,278,4.649383068,4.975148678,5.059627533,133,0.050998926,237.9400024
0.32512486,0.443336219,1.676341891,273,4.646651268,4.978509903,5.169677734,137,0.052000046,242.6199951
0.325120836,0.439419895,1.667868137,275,4.658380508,4.970033646,4.674620628,144,0.05099988,238.4400024
0.325057536,0.446022123,1.670134783,279,4.663043976,4.979884148,4.580344677,144,0.051000118,238.6499634
0.325128257,0.439516157,1.667851806,279,4.666181087,4.974833965,4.681573391,147,0.05099988,238.8299561
0.324926883,0.436662555,1.663543224,278,4.671584606,4.979661942,4.770581722,147,0.050998926,239.1199951
0.325067997,0.443325251,1.663824558,280,4.680098534,5.00039053,4.821833611,155,0.051005125,239.5900269
0.325047433,0.443336219,1.659463644,279,4.661978722,4.980079174,4.614292622,148,0.050994873,238.6199951
0.325002432,0.43740499,1.658896804,278,4.667149544,4.968614578,4.865911484,149,0.050998926,238.8899536
0.324965477,0.437246472,1.665817261,278,4.669457912,4.963243484,4.557849407,154,0.051003933,239
0.324992895,0.440135419,1.657335043,280,4.675635815,4.985068321,4.705379009,151,0.05099678,239.3399658
0.325168431,0.446660489,1.674816608,280,4.652161121,4.986852646,5.193391323,141,0.052004099,242.8799438
0.325162768,0.443486571,1.673515439,279,4.682292938,5.000117779,4.918192863,154,0.05099988,239.7200317
0.325183213,0.450042546,1.67185998,279,4.678857803,5.000112057,4.775667191,153,0.050996065,239.5199585
0.325035781,0.443335414,1.668376803,279,4.676994801,4.996748447,4.8687644,149,0.050996065,239.4200439
0.325173229,0.450133383,1.671900272,279,4.669969559,4.96670866,4.583525181,154,0.051000118,239.0400391
0.325090051,0.440597147,1.651309013,280,4.678735733,5.007987976,4.687281609,148,0.051001072,239.5200195
0.325138152,0.443332881,1.660512686,280,4.672553539,4.980470657,4.695379734,146,0.051000118,239.1999512
0.325081229,0.44271794,1.660453439,279,4.720364571,5.035068989,4.535657883,155,0.049999952,236.8400269
0.32519868,0.446508348,1.663456202,278,4.706091404,5.018601418,4.439772606,151,0.049997091,236.1099854
0.325051725,0.440000176,1.649826646,276,4.688094616,5.006738186,4.730360985,144,0.050994873,239.9899902
0.324955702,0.446659237,1.651360869,276,4.694440365,5.006708145,4.800141335,148,0.050998926,240.3299561
0.325046271,0.436662883,1.661061049,277,4.692802906,4.99631834,4.550950527,149,0.050997019,240.2399902
0.325186908,0.440000176,1.660210371,274,4.678907394,4.996882915,4.550861359,139,0.051001072,239.5200195
0.325190693,0.442862332,1.672593117,274,4.683493614,4.996647835,4.49747324,148,0.051003933,239.7599487
0.325380921,0.443762749,1.668223739,274,4.692860126,4.991875172,4.678348064,146,0.051000118,240.2699585
0.325430334,0.443324447,1.668357968,275,4.716932774,5.013381004,4.764083385,155,0.051004171,241.5299683
0.325304598,0.436697513,1.658507466,273,4.664496422,4.978259563,4.577769279,145,0.050935984,238.5499878
0.325306535,0.443326861,1.655261517,273,4.659763813,4.998357773,5.383127689,140,0.052002907,243.3399658
0.325408876,0.446511269,1.668864012,274,4.684257507,4.996371746,4.823223114,149,0.051000118,239.8300171
0.325477064,0.442558378,1.668107867,272,4.677418709,4.990015507,4.856295586,143,0.050995827,239.4299927
0.325287074,0.446670651,1.686576605,272,4.674002647,5.010069847,5.15186739,140,0.050998926,239.2599487
0.325186282,0.443772346,1.663250446,277,4.668254852,5.003339767,5.162400246,137,0.05099988,238.9499512
0.325126827,0.436487108,1.655347824,276,4.676954269,4.991931438,4.872752666,140,0.050997019,239.4199829
0.325290829,0.449535191,1.666654348,274,4.689092636,5.034854412,5.067462921,147,0.050997019,240.0400391
0.325241387,0.436668396,1.671641469,271,4.657653809,4.988385677,4.976008415,128,0.050996065,238.3699951
0.325172842,0.440000176,1.668963075,277,4.645076752,5.006750584,5.758824825,133,0.052000046,242.5099487
0.325399309,0.440583318,1.658377767,277,4.644462585,5.000041008,5.892565727,132,0.0519979,242.4899902
0.325146943,0.437224269,1.66026938,273,4.681338787,4.993858814,4.512793064,138,0.050996065,239.6199951
0.325269967,0.443177551,1.66816783,277,4.716809273,5.003315926,4.632070541,168,0.051002979,241.5299683
0.325086415,0.446031183,1.667629004,275,4.66914463,4.968255043,4.383551121,156,0.051000118,239
0.32502383,0.439428777,1.646278381,275,4.66848278,5.006634712,5.076872826,137,0.051000118,238.9400024
0.325170755,0.440016717,1.659172416,275,4.669895172,4.996664047,4.67635107,138,0.051000118,239.0200195
0.325133801,0.440157861,1.648590565,275,4.646760941,4.979844093,5.346696854,136,0.052004099,242.6300049
0.325142473,0.440627128,1.657245517,276,4.654083252,5.000462532,5.324581623,139,0.052004099,243.0299683
0.325319946,0.446697831,1.661415339,269,4.652058125,4.949360371,4.434775352,136,0.051069021,238.3800049
0.325058699,0.436680853,1.660298586,276,4.650574684,4.985037804,5.306353092,134,0.051005125,238.039978
0.325217277,0.439410418,1.660115838,275,4.670991898,5.010020733,4.903984547,134,0.051003933,239.1099854
0.325142413,0.44999972,1.717708111,280,4.443507671,4.933586597,14.51201439,70,0.053996086,240.7299805
0.325196564,0.442717135,1.71065712,279,4.56207037,4.944896221,7.2943573,103,0.051996946,238.0599976
0.325268239,0.449420244,1.71115911,279,4.601362228,4.973418236,6.674892902,113,0.051995993,240.2000122
0.325337023,0.449997336,1.713971376,279,4.585253239,4.949995041,6.644989967,114,0.052004099,239.3099976
